Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;000000;005959;downflow;noref;21309.0000000000000;1000;020000;025959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;000000;005959;upflow;BYTE;0.0000000000000;1000;020000;025959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;010000;015959;downflow;noref;14458.0000000000000;1000;030000;035959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;010000;015959;upflow;BYTE;0.0000000000000;1000;030000;035959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;020000;025959;downflow;noref;14803.0000000000000;1000;040000;045959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;020000;025959;upflow;BYTE;0.0000000000000;1000;040000;045959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;030000;035959;downflow;noref;15745.0000000000000;1000;050000;055959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;030000;035959;upflow;BYTE;0.0000000000000;1000;050000;055959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;040000;045959;downflow;noref;14986.0000000000000;1000;060000;065959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;040000;045959;upflow;BYTE;0.0000000000000;1000;060000;065959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;050000;055959;downflow;noref;14681.0000000000000;1000;070000;075959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;050000;055959;upflow;BYTE;0.0000000000000;1000;070000;075959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
Data Traffic;eu-west-0;France;eu-west-0a;Saint Denis;a43d7085a38e44a7b1642755804d7ac3;0f026bd4-f953-419f-bbee-9eefcf6a6c6e;12_bgp;20190904;060000;065959;downflow;noref;15774.0000000000000;1000;080000;085959;ocb.service.type.vpc;ocb.resource.type.bandwidthtr;OCB0002561;
